sName,sSymbol,eligble voters,voters,droped,valid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,district,subdistrict,Natural area,Municipal status,Metropolitan affiliation,religion,Total Population 2018,Jews and others,Thereof: Jews,Arabs,Founding year,Current type of locality,Organizational affiliation,Coordinates,height,Planning Commission,Police space,year,Cluster Local Authorities
Brukhin,3744,437,387,0,387,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32,0,0,0,4,5,7,0,30,0,0,0,7,73,0.0,72.0,0.0,1.0,1093.0,1093.0,1076.0,0.0,2012,370,2.0,2086566533.0,336.0,710.0,10003262.0,2018,0.0
Mezadot Yehuda,3745,314,241,2,239,0,4,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,2,5,1,0,20,0,0,0,7,77,0.0,78.0,0.0,1.0,512.0,512.0,511.0,0.0,1983,320,11.0,2107158587.0,839.0,715.0,15003512.0,2018,0.0
Qiryat Netafim,3746,415,360,0,360,0,7,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,91,0,0,0,1,13,0,0,67,0,0,0,7,73,0.0,72.0,145.0,1.0,937.0,937.0,936.0,0.0,1983,370,2.0,2107066931.0,390.0,710.0,10003262.0,2018,0.0
Dolev,3747,816,663,2,661,0,4,0,0,0,483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,71,0,0,0,4,13,5,0,76,0,0,0,7,74,0.0,73.0,0.0,1.0,1341.0,1341.0,1341.0,0.0,1983,370,11.0,2127464816.0,456.0,711.0,10004054.0,2018,0.0
Otni'el,3748,454,350,0,350,0,2,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,3,4,6,0,58,0,0,0,7,77,0.0,78.0,0.0,1.0,1037.0,1037.0,1035.0,0.0,1983,370,11.0,2027959416.0,677.0,715.0,15003512.0,2018,0.0
Yizhar,3749,664,536,0,536,0,2,0,0,0,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,9,35,0,311,0,0,0,7,72,0.0,72.0,0.0,1.0,1635.0,1635.0,1635.0,0.0,1983,370,11.0,2225767495.0,664.0,710.0,10003262.0,2018,0.0
Alfe Menashe,3750,5777,4283,10,4273,0,301,0,0,0,260,12,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,315,0,6,0,0,0,1357,0,0,0,1829,82,50,0,47,0,0,0,7,73,0.0,99.0,145.0,1.0,7865.0,7864.0,7589.0,1.0,1983,180,0.0,2014467560.0,70.0,703.0,10003262.0,2018,0.0
Migdalim,3751,229,168,1,167,0,1,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,18,0,0,0,28,1,0,0,5,0,0,0,7,72,0.0,72.0,0.0,1.0,368.0,368.0,353.0,0.0,1983,370,11.0,2324566631.0,761.0,710.0,10003262.0,2018,0.0
Ma'ale Levona,3752,418,332,0,332,0,1,0,0,0,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,44,0,0,0,1,5,12,0,103,0,0,0,7,74,0.0,73.0,0.0,1.0,866.0,866.0,865.0,0.0,1983,370,11.0,2228166239.0,664.0,711.0,10003299.0,2018,0.0
Asfar,3754,371,278,4,274,0,1,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,28,126,0,19,0,0,0,7,77,0.0,76.0,0.0,1.0,835.0,835.0,835.0,0.0,1983,370,8.0,2178461041.0,891.0,714.0,15000586.0,2018,0.0
Suseya,3756,665,507,1,506,0,1,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,5,3,7,0,85,0,0,0,7,77,0.0,78.0,0.0,1.0,1301.0,1301.0,1300.0,0.0,1983,370,11.0,2108058891.0,770.0,715.0,15003512.0,2018,0.0
Adora,3759,246,190,0,190,0,3,0,0,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,51,0,0,0,32,4,1,0,23,0,0,0,7,77,0.0,78.0,0.0,1.0,440.0,440.0,434.0,0.0,1984,370,9.0,2016960665.0,552.0,715.0,15003512.0,2018,0.0
Oranit,3760,6351,4877,16,4861,0,362,0,0,0,636,9,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,222,0,8,0,0,0,1335,0,0,0,2080,72,34,0,89,0,0,0,7,73,0.0,99.0,145.0,1.0,8807.0,8797.0,8678.0,10.0,1985,180,0.0,1995467087.0,60.0,718.0,10003262.0,2018,0.0
Itamar,3762,572,437,2,435,0,1,0,0,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,15,22,0,117,0,0,0,7,72,0.0,72.0,0.0,1.0,1238.0,1237.0,1236.0,1.0,1984,370,11.0,2292167559.0,561.0,710.0,10003262.0,2018,0.0
Geva Binyamin,3763,3174,2369,6,2363,0,51,0,0,0,284,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,0,5,0,0,0,995,0,0,0,204,454,50,0,219,1,0,0,7,74,0.0,73.0,445.0,1.0,5525.0,5507.0,5371.0,18.0,1984,180,0.0,2260763967.0,364.0,711.0,10003299.0,2018,0.0
Haggay,3764,327,261,0,261,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,4,5,0,37,0,0,0,7,77,0.0,78.0,0.0,1.0,635.0,635.0,635.0,0.0,1984,370,11.0,2076160011.0,820.0,715.0,15003512.0,2018,0.0
Eli,3765,2148,1640,7,1633,0,7,0,0,0,1020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,293,0,0,0,13,40,68,0,169,0,0,0,7,72,0.0,73.0,0.0,1.0,4311.0,4311.0,4283.0,0.0,1984,190,0.0,2253466435.0,550.0,711.0,10003299.0,2018,0.0
Karme Zur,3766,545,448,0,448,0,1,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,0,0,0,4,14,22,0,57,0,0,0,7,77,0.0,76.0,0.0,1.0,1021.0,1021.0,1019.0,0.0,1984,370,2.0,2096161296.0,860.0,714.0,15000586.0,2018,0.0
Nahali'el,3767,330,259,1,258,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,1,41,47,0,74,0,0,0,7,74,0.0,73.0,0.0,1.0,713.0,713.0,713.0,0.0,1984,370,8.0,2133465348.0,523.0,711.0,10004054.0,2018,0.0
Pedu'el,3768,1055,899,1,898,0,2,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,0,0,0,7,13,12,0,81,0,0,0,7,73,0.0,72.0,145.0,1.0,1910.0,1910.0,1908.0,0.0,1984,370,2.0,2050866319.0,328.0,710.0,10003262.0,2018,0.0
Har Adar,3769,3015,2316,5,2311,0,406,0,0,0,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,105,0,1,0,0,0,507,0,0,0,1141,14,4,0,16,0,0,0,7,74,0.0,99.0,445.0,1.0,4056.0,4053.0,3965.0,3.0,1986,190,0.0,2123263711.0,727.0,720.0,10002475.0,2018,0.0
Hashmona'im,3770,2301,1751,2,1749,0,16,0,0,0,932,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,424,0,0,0,65,112,55,0,131,0,0,0,7,74,0.0,73.0,0.0,1.0,2760.0,2760.0,2753.0,0.0,1985,190,0.0,2023664873.0,228.0,711.0,10004054.0,2018,0.0
Sansana,3777,241,211,0,211,0,3,0,0,0,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,2,3,0,6,0,0,0,7,77,0.0,78.0,0.0,1.0,458.0,458.0,458.0,0.0,2013,370,11.0,1906958567.0,483.0,715.0,10001937.0,2018,0.0
Ez Efrayim,3778,1326,1068,5,1063,0,21,0,0,0,387,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,348,0,0,0,113,46,11,0,99,0,0,0,7,73,0.0,72.0,145.0,1.0,2292.0,2292.0,2226.0,0.0,1985,190,0.0,2046166960.0,148.0,710.0,10003262.0,2018,0.0
Kokhav Ya'aqov,3779,4217,3456,15,3441,0,8,0,0,0,512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,355,0,0,0,16,1348,610,0,579,0,0,0,7,74,0.0,73.0,445.0,1.0,8194.0,8194.0,8186.0,0.0,1985,180,0.0,2231064307.0,669.0,711.0,10003299.0,2018,0.0
Betar Illit,3780,25369,20980,139,20841,0,12,0,0,0,214,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,10,0,3,0,0,0,581,0,0,0,31,5784,13431,0,769,0,0,0,7,76,0.0,0.0,445.0,1.0,56746.0,56744.0,56726.0,2.0,1985,150,0.0,2107362248.0,568.0,716.0,15000586.0,2018,0.0
Qedar,3781,967,709,2,707,0,19,0,0,0,61,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,431,0,0,0,95,28,5,0,18,0,0,0,7,76,0.0,76.0,445.0,1.0,1565.0,1565.0,1548.0,0.0,1985,370,9.0,2294162889.0,410.0,714.0,10003314.0,2018,0.0
Shim'a,3784,424,316,0,316,0,13,0,0,0,141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,89,0,0,0,21,7,3,0,27,0,0,0,7,77,0.0,78.0,0.0,1.0,714.0,714.0,710.0,0.0,1985,370,11.0,2012258844.0,570.0,715.0,15003512.0,2018,0.0
Maskiyyot,3785,164,128,0,128,0,6,0,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,5,9,2,0,31,0,0,0,7,75,0.0,75.0,0.0,1.0,286.0,286.0,286.0,0.0,1986,370,0.0,2476569159.0,-69.0,712.0,10003262.0,2018,0.0
Na'ale,3787,1146,853,1,852,0,49,0,0,0,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,89,0,1,0,0,0,323,0,0,0,243,12,3,0,21,0,0,0,7,74,0.0,73.0,145.0,1.0,1942.0,1941.0,1873.0,1.0,1988,350,0.0,2062665225.0,334.0,711.0,10004054.0,2018,0.0
Talmon,3788,2066,1720,4,1716,0,2,0,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,124,0,0,0,3,20,92,0,276,0,0,0,7,74,0.0,73.0,0.0,1.0,4349.0,4349.0,4346.0,0.0,1989,190,0.0,2128164953.0,446.0,711.0,10004054.0,2018,0.0
Nofim,3790,510,379,1,378,0,4,0,0,0,98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,186,0,0,0,28,8,2,0,27,0,0,0,7,73,0.0,72.0,145.0,1.0,794.0,794.0,769.0,0.0,1987,350,0.0,2097567351.0,349.0,710.0,10003262.0,2018,0.0
Zufim,3791,1441,1134,3,1131,0,48,0,0,0,451,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,47,0,2,0,0,0,298,0,0,0,166,29,16,0,65,0,0,0,7,73,0.0,72.0,145.0,1.0,2369.0,2358.0,2292.0,11.0,1989,190,0.0,2010167832.0,126.0,710.0,10003262.0,2018,0.0
Avne Hefez,3793,1080,865,2,863,0,0,0,0,0,413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,200,0,0,0,4,79,14,0,148,0,0,0,7,73,0.0,72.0,0.0,1.0,1895.0,1895.0,1883.0,0.0,1990,370,11.0,2070868793.0,143.0,710.0,10003262.0,2018,0.0
Bat Ayin,3794,860,600,4,596,0,2,0,0,0,220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,107,0,0,0,4,21,25,0,211,1,0,0,7,76,0.0,76.0,445.0,1.0,1545.0,1543.0,1538.0,2.0,1989,370,11.0,2096361842.0,627.0,714.0,15000586.0,2018,0.0
Revava,3795,1150,982,0,982,0,5,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,3,18,18,0,139,0,0,0,7,72,0.0,72.0,145.0,1.0,2466.0,2466.0,2466.0,0.0,1991,190,0.0,2123066950.0,354.0,710.0,10003262.0,2018,0.0
Kefar HaOranim,3796,1607,1187,5,1182,0,194,0,0,0,53,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,53,0,0,0,0,0,166,0,0,0,688,3,10,0,9,0,0,0,7,74,0.0,73.0,0.0,1.0,2664.0,2664.0,2651.0,0.0,1998,190,0.0,2036264742.0,270.0,711.0,10004054.0,2018,0.0
Modi'in Illit,3797,27973,23639,472,23167,0,11,0,0,0,39,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,10,2,6,0,0,0,186,0,0,0,20,4093,18606,0,181,0,0,0,7,74,0.0,0.0,0.0,1.0,73080.0,73080.0,73071.0,0.0,1996,150,0.0,2042664879.0,228.0,730.0,10004054.0,2018,0.0
Rehelim,3822,313,283,0,283,0,2,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,1,3,0,34,0,0,0,7,72,0.0,72.0,0.0,1.0,790.0,790.0,790.0,0.0,2013,370,11.0,2244166767.0,503.0,710.0,10003262.0,2018,0.0
Ganne Modi'in,3823,1862,1477,8,1469,0,6,0,0,0,218,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,254,0,0,0,15,662,120,0,183,0,0,0,7,74,0.0,73.0,0.0,1.0,2488.0,2488.0,2484.0,0.0,1996,190,0.0,2017564847.0,179.0,711.0,10004054.0,2018,0.0
Ammihay,3824,71,68,0,68,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1,10,2,0,27,0,0,0,7,74,0.0,73.0,0.0,1.0,198.0,198.0,198.0,0.0,2018,370,0.0,2311666140.0,725.0,711.0,10003299.0,2018,0.0
Haifa,4000,248570,144888,846,144042,34,15760,0,0,34,5586,41,52,0,0,33,0,0,42,0,75,0,0,36,25,0,63,47,0,0,0,0,0,0,21,0,0,71,38,0,0,0,0,0,12697,0,35,17177,29,133,21,0,0,33630,0,0,0,47394,3952,5629,0,1364,23,0,0,3,31,311.0,0.0,210.0,4.0,283640.0,250943.0,217360.0,32697.0,ותיק,130,0.0,2011274545.0,-17.0,304.0,10004171.0,2018,0.0
Buq'ata,4001,554,82,0,82,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,28,0,0,0,13,13,4,0,1,0,0,0,2,29,292.0,99.0,0.0,2.0,6528.0,0.0,0.0,6528.0,0,280,0.0,2730078971.0,990.0,256.0,10004579.0,2018,211.0
Eli-Ad,4002,298,214,0,214,0,41,0,0,0,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,29,0,0,0,100,2,1,0,4,0,0,0,2,29,294.0,71.0,0.0,1.0,401.0,401.0,385.0,0.0,1968,310,1.0,2691974579.0,346.0,219.0,10004579.0,2018,211.0
El-Rom,4003,332,243,2,241,0,68,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,31,0,0,0,113,0,0,0,4,0,0,0,2,29,292.0,71.0,0.0,1.0,392.0,392.0,375.0,0.0,1971,330,15.0,2723178736.0,1039.0,219.0,10004579.0,2018,211.0
Kefar Haruv,4004,385,240,0,240,0,59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,0,0,0,154,0,0,0,0,0,0,0,2,29,294.0,71.0,0.0,1.0,421.0,421.0,416.0,0.0,1974,330,15.0,2624074092.0,271.0,219.0,10004579.0,2018,211.0
Haspin,4005,817,624,0,624,0,4,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,83,0,0,0,6,16,15,0,71,0,0,0,2,29,294.0,71.0,0.0,1.0,2057.0,2057.0,2055.0,0.0,1973,190,0.0,2746275023.0,410.0,219.0,10004579.0,2018,211.0
Qeshet,4006,416,313,0,313,0,2,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,31,0,0,0,5,4,13,0,31,0,0,0,2,29,292.0,71.0,0.0,1.0,784.0,784.0,784.0,0.0,1974,320,2.0,2759276515.0,673.0,219.0,10004579.0,2018,211.0
Yonatan,4007,367,293,3,290,0,8,0,0,0,182,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,22,0,4,0,11,0,0,0,2,29,293.0,71.0,0.0,1.0,705.0,705.0,705.0,0.0,1976,320,2.0,2746276049.0,529.0,219.0,10004579.0,2018,211.0
Ma'ale Gamla,4008,387,296,0,296,0,64,0,0,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,30,0,0,0,175,0,0,0,2,0,0,0,2,29,293.0,71.0,0.0,1.0,515.0,515.0,500.0,0.0,1976,310,1.0,2643975504.0,42.0,219.0,10004579.0,2018,211.0
Sha'al,4009,210,161,0,161,0,21,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,42,0,0,0,58,6,0,0,2,0,0,0,2,29,292.0,71.0,0.0,1.0,263.0,263.0,256.0,0.0,1976,310,9.0,2674078025.0,721.0,219.0,10004579.0,2018,211.0
Odem,4010,121,98,0,98,0,19,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,12,0,0,0,48,0,0,0,2,0,0,0,2,29,292.0,71.0,0.0,1.0,139.0,139.0,136.0,0.0,1976,320,6.0,2702878880.0,1019.0,219.0,10004579.0,2018,211.0
Avne Etan,4011,399,306,0,306,0,9,0,0,0,165,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,48,0,0,0,22,5,6,0,41,0,0,0,2,29,294.0,71.0,0.0,1.0,714.0,714.0,714.0,0.0,1978,310,2.0,2719674774.0,346.0,219.0,10004579.0,2018,211.0
Ani'am,4012,438,269,1,268,0,34,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,73,0,0,0,136,2,1,0,7,0,0,0,2,29,293.0,71.0,0.0,1.0,531.0,531.0,516.0,0.0,1978,310,1.0,2695476260.0,389.0,219.0,10004579.0,2018,211.0
Ortal,4013,247,180,0,180,0,35,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,15,0,0,0,102,2,1,0,1,0,0,0,2,29,292.0,71.0,0.0,1.0,343.0,343.0,343.0,0.0,1978,330,15.0,2712077700.0,859.0,219.0,10004579.0,2018,211.0
Natur,4014,242,182,2,180,0,22,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,20,0,0,0,45,3,0,0,28,0,0,0,2,29,294.0,71.0,0.0,1.0,686.0,686.0,676.0,0.0,1980,310,0.0,2708175106.0,393.0,219.0,10004579.0,2018,211.0
Bene Yehuda,4015,886,590,2,588,0,78,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,46,0,1,0,0,0,142,0,0,0,261,5,0,0,12,0,0,0,2,29,294.0,71.0,0.0,1.0,1070.0,1070.0,966.0,0.0,1972,370,13.0,2648874494.0,327.0,219.0,10004579.0,2018,211.0
Allone HaBashan,4017,223,166,0,166,0,6,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,4,2,0,0,14,0,0,0,2,29,292.0,71.0,0.0,1.0,445.0,445.0,444.0,0.0,1981,320,2.0,2786977222.0,930.0,219.0,10004579.0,2018,211.0
Mezar,4019,123,94,0,94,0,22,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,45,0,1,0,3,0,0,0,2,29,294.0,71.0,0.0,1.0,287.0,287.0,281.0,0.0,1981,310,15.0,2692674150.0,350.0,219.0,10004579.0,2018,211.0
Giv'at Yo'av,4021,465,336,0,336,0,40,0,0,0,25,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,59,0,0,0,173,1,0,0,2,0,0,0,2,29,294.0,71.0,0.0,1.0,703.0,702.0,678.0,1.0,1968,310,1.0,2641674503.0,294.0,219.0,10004579.0,2018,211.0
Geshur,4022,222,153,0,153,0,23,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,18,0,0,0,85,2,0,0,0,0,0,0,2,29,294.0,71.0,0.0,1.0,283.0,283.0,272.0,0.0,1971,330,15.0,2674574724.0,331.0,219.0,10004579.0,2018,211.0
Qela,4024,214,140,1,139,0,20,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,35,0,0,0,58,0,0,0,0,0,0,0,2,29,292.0,71.0,0.0,1.0,298.0,298.0,276.0,0.0,1984,370,9.0,2648178199.0,601.0,219.0,10004579.0,2018,211.0
Qidmat Zevi,4025,380,267,5,262,0,35,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,39,0,0,0,153,1,0,0,1,0,0,0,2,29,293.0,71.0,0.0,1.0,452.0,452.0,429.0,0.0,1985,310,7.0,2655777064.0,447.0,219.0,10004579.0,2018,211.0
Had-Nes,4026,636,361,0,361,0,33,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,98,0,0,0,166,4,1,0,6,0,0,0,2,29,293.0,71.0,0.0,1.0,823.0,823.0,795.0,0.0,1989,370,9.0,2604175924.0,-49.0,219.0,10004579.0,2018,211.0
